#
# Run File created 4/07/2013 11:01:19 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7187(x - zero)
# Ch1_Phase WP                        Moving          5.5720(x - zero)
# Ch2_WP1                             Moving          13.807(x - zero)
# Ch3_WP2                             Moving          13.564(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.156504 0.419605 0.233399 -0.061302 
1.000000 5.718694 5.571992 13.806865 13.563726 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -1.304193 0.329201 0.153228 -0.182926 
0.005000 -1.429244 0.327590 0.149683 -0.178091 
0.010000 -1.549783 0.322433 0.148394 -0.175191 
0.015000 -1.667744 0.319855 0.146460 -0.175513 
0.020000 -1.780226 0.314698 0.143559 -0.173579 
0.025000 -1.889162 0.314698 0.142592 -0.170356 
0.030000 -1.992297 0.312120 0.140981 -0.166166 
0.035000 -2.085764 0.311475 0.139692 -0.165844 
0.040000 -2.179230 0.307930 0.138725 -0.163266 
0.045000 -2.264639 0.308252 0.137758 -0.159076 
0.050000 -2.340701 0.308252 0.137113 -0.153275 
0.055000 -2.414185 0.305996 0.136791 -0.152308 
0.060000 -2.481546 0.303418 0.136791 -0.149729 
0.065000 -2.541816 0.304062 0.135180 -0.143606 
0.070000 -2.597896 0.303740 0.135502 -0.139094 
0.075000 -2.647207 0.303740 0.136147 -0.137160 
0.080000 -2.690395 0.303418 0.135824 -0.132003 
0.085000 -2.727782 0.302451 0.136147 -0.128780 
0.090000 -2.758400 0.303418 0.137113 -0.121367 
0.095000 -2.782251 0.303418 0.138080 -0.117822 
0.100000 -2.798688 0.302773 0.139047 -0.114277 
0.105000 -2.808679 0.304385 0.139692 -0.107509 
0.110000 -2.811257 0.305996 0.141948 -0.101063 
0.115000 -2.808034 0.307285 0.144204 -0.099773 
0.120000 -2.799010 0.307285 0.144849 -0.094294 
0.125000 -2.781606 0.309541 0.147427 -0.086882 
0.130000 -2.757434 0.311475 0.150328 -0.079791 
0.135000 -2.726493 0.310508 0.152906 -0.077535 
0.140000 -2.688784 0.313087 0.155484 -0.072701 
0.145000 -2.645918 0.314698 0.156773 -0.065288 
0.150000 -2.597251 0.318566 0.160963 -0.060453 
0.155000 -2.542138 0.321144 0.164509 -0.055297 
0.160000 -2.483157 0.322433 0.165153 -0.051107 
0.165000 -2.416119 0.325011 0.169343 -0.044661 
0.170000 -2.343280 0.328234 0.173533 -0.037893 
0.175000 -2.263994 0.331135 0.177078 -0.034992 
0.180000 -2.181808 0.333069 0.181268 -0.029513 
0.185000 -2.093177 0.336292 0.184491 -0.021778 
0.190000 -1.998743 0.341449 0.187392 -0.017910 
0.195000 -1.899798 0.343705 0.191259 -0.014688 
0.200000 -1.795696 0.346283 0.195127 -0.010820 
0.205000 -1.684181 0.348217 0.198350 -0.005986 
0.210000 -1.564931 0.353696 0.202862 0.001750 
0.215000 -1.443103 0.357886 0.208663 0.003361 
0.220000 -1.312573 0.361753 0.211564 0.006906 
0.225000 -1.175597 0.364976 0.216076 0.012708 
0.230000 -1.034753 0.369810 0.220266 0.015931 
0.235000 -0.887464 0.372711 0.224455 0.017864 
0.240000 -0.734696 0.376256 0.227678 0.020443 
0.245000 -0.577093 0.380446 0.232191 0.025277 
0.250000 -0.416912 0.385603 0.237347 0.029145 
0.255000 -0.251575 0.388504 0.241215 0.030111 
0.260000 -0.084948 0.392371 0.245405 0.033012 
