#
# Run File created 3/07/2013 12:30:31 PM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.8326(x - zero)
# Ch1_Phase WP                        Moving          5.5685(x - zero)
# Ch2_WP1                             Moving          13.894(x - zero)
# Ch3_WP2                             Moving          13.466(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.126728 0.451645 0.271698 -0.090666 
1.000000 5.832582 5.568508 13.893538 13.466476 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 0.144526 0.438782 0.266676 -0.066255 
0.005000 0.139370 0.439426 0.268610 -0.067866 
0.010000 0.137113 0.440715 0.271511 -0.068511 
0.015000 0.132279 0.441038 0.274089 -0.069800 
0.020000 0.128089 0.441038 0.276345 -0.072056 
0.025000 0.124544 0.442327 0.277634 -0.072378 
0.030000 0.122288 0.443294 0.281179 -0.074957 
0.035000 0.117131 0.444261 0.284402 -0.074957 
0.040000 0.115197 0.445550 0.285047 -0.074634 
0.045000 0.111652 0.446517 0.287303 -0.077213 
0.050000 0.108107 0.447161 0.289881 -0.081080 
0.055000 0.104562 0.450384 0.291493 -0.083014 
0.060000 0.101339 0.451351 0.293104 -0.082692 
0.065000 0.097793 0.454252 0.294716 -0.081403 
0.070000 0.097149 0.455219 0.297616 -0.088171 
0.075000 0.095537 0.457475 0.297939 -0.088493 
0.080000 0.091992 0.456830 0.298906 -0.090105 
0.085000 0.091348 0.460698 0.300195 -0.090105 
0.090000 0.091025 0.461987 0.303095 -0.092038 
0.095000 0.088125 0.463921 0.302451 -0.095584 
0.100000 0.087158 0.465210 0.304385 -0.096228 
0.105000 0.085546 0.467144 0.305351 -0.099451 
0.110000 0.084579 0.470044 0.306641 -0.102352 
0.115000 0.085224 0.473267 0.307285 -0.102352 
0.120000 0.085546 0.475523 0.308252 -0.101063 
0.125000 0.085869 0.478424 0.308897 -0.103963 
0.130000 0.085224 0.480358 0.308574 -0.106219 
0.135000 0.085224 0.483903 0.310186 -0.104930 
0.140000 0.085869 0.482936 0.309219 -0.106542 
0.145000 0.089092 0.484870 0.309864 -0.106864 
0.150000 0.091348 0.487770 0.310186 -0.107831 
0.155000 0.093281 0.490026 0.311475 -0.110087 
0.160000 0.095215 0.490026 0.308897 -0.108798 
0.165000 0.097793 0.490671 0.309219 -0.109765 
0.170000 0.101016 0.491638 0.310186 -0.110732 
0.175000 0.104239 0.493572 0.309219 -0.109765 
0.180000 0.106173 0.492927 0.307930 -0.109120 
0.185000 0.110685 0.493249 0.306963 -0.108798 
0.190000 0.114875 0.493572 0.306963 -0.110732 
0.195000 0.118098 0.493249 0.305674 -0.110732 
0.200000 0.124222 0.491960 0.303095 -0.110732 
0.205000 0.127445 0.492283 0.300195 -0.108475 
0.210000 0.133246 0.491638 0.302129 -0.111698 
0.215000 0.138725 0.491638 0.300839 -0.109442 
0.220000 0.143559 0.489060 0.298261 -0.109765 
0.225000 0.148716 0.489704 0.296327 -0.108153 
0.230000 0.153228 0.488737 0.294716 -0.108153 
0.235000 0.159030 0.486481 0.293427 -0.107186 
0.240000 0.166120 0.483581 0.290204 -0.106219 
0.245000 0.173211 0.481969 0.288270 -0.103319 
0.250000 0.179012 0.480035 0.286981 -0.106542 
0.255000 0.186747 0.477457 0.286014 -0.103963 
0.260000 0.191904 0.473589 0.282469 -0.100418 
0.265000 0.199961 0.471333 0.280212 -0.099773 
0.270000 0.205762 0.471011 0.278601 -0.098484 
0.275000 0.211886 0.468110 0.277634 -0.099129 
0.280000 0.218654 0.466177 0.274733 -0.097195 
0.285000 0.225422 0.463598 0.272155 -0.094617 
0.290000 0.232513 0.461665 0.271188 -0.095261 
0.295000 0.239281 0.458119 0.270221 -0.094617 
0.300000 0.245727 0.456830 0.266031 -0.091394 
0.305000 0.250561 0.454252 0.263775 -0.090105 
0.310000 0.257652 0.453607 0.262164 -0.089782 
0.315000 0.263453 0.449095 0.260875 -0.088815 
0.320000 0.268288 0.447484 0.258296 -0.087204 
0.325000 0.272800 0.444583 0.256363 -0.087526 
0.330000 0.277956 0.442971 0.254107 -0.086882 
0.335000 0.281824 0.440715 0.253140 -0.084626 
0.340000 0.286658 0.437170 0.251206 -0.081725 
0.345000 0.290848 0.433947 0.249272 -0.081725 
0.350000 0.293104 0.434269 0.248950 -0.083981 
0.355000 0.294071 0.431369 0.246694 -0.083659 
0.360000 0.297294 0.431369 0.245405 -0.080436 
0.365000 0.297616 0.429113 0.244115 -0.079469 
0.370000 0.299550 0.428468 0.243471 -0.079147 
0.375000 0.302129 0.426212 0.243471 -0.079791 
