#
# Run File created 4/07/2013 11:24:51 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7187(x - zero)
# Ch1_Phase WP                        Moving          5.5720(x - zero)
# Ch2_WP1                             Moving          13.807(x - zero)
# Ch3_WP2                             Moving          13.564(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.141772 0.461583 0.240207 -0.057023 
1.000000 5.718694 5.571992 13.806865 13.563726 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -2.047410 0.400751 0.221232 -0.100096 
0.005000 -1.948143 0.395594 0.225100 -0.102030 
0.010000 -1.843396 0.389148 0.228323 -0.104286 
0.015000 -1.732526 0.383347 0.231546 -0.096873 
0.020000 -1.615210 0.378512 0.236058 -0.090427 
0.025000 -1.494026 0.373356 0.239281 -0.086882 
0.030000 -1.368008 0.369166 0.242826 -0.088493 
0.035000 -1.235222 0.363042 0.246372 -0.083014 
0.040000 -1.098890 0.359497 0.248950 -0.074312 
0.045000 -0.958691 0.353696 0.254429 -0.072378 
0.050000 -0.814947 0.347894 0.257007 -0.072056 
0.055000 -0.668625 0.342415 0.261519 -0.063999 
0.060000 -0.517791 0.340159 0.264420 -0.056586 
0.065000 -0.364700 0.335325 0.269254 -0.052396 
0.070000 -0.213544 0.332102 0.273444 -0.054974 
0.075000 -0.061743 0.327590 0.277312 -0.051107 
0.080000 0.092637 0.323722 0.280212 -0.039827 
0.085000 0.245405 0.320822 0.285369 -0.036281 
0.090000 0.397850 0.316632 0.288270 -0.039504 
0.095000 0.550940 0.313409 0.290204 -0.032736 
0.100000 0.700163 0.311153 0.294071 -0.026290 
0.105000 0.848096 0.308252 0.298261 -0.025001 
0.110000 0.994418 0.307285 0.301484 -0.026935 
0.115000 1.132682 0.304385 0.304707 -0.026290 
0.120000 1.273525 0.305996 0.308897 -0.015654 
0.125000 1.411145 0.305996 0.312120 -0.015332 
0.130000 1.548120 0.305029 0.314698 -0.019844 
0.135000 1.678649 0.303418 0.317599 -0.015977 
0.140000 1.809501 0.304707 0.320177 -0.009531 
0.145000 1.931973 0.305029 0.322755 -0.007597 
0.150000 2.052833 0.305351 0.325334 -0.015654 
0.155000 2.167892 0.305996 0.327590 -0.014365 
0.160000 2.281984 0.307608 0.328557 -0.009853 
0.165000 2.388342 0.309864 0.330168 -0.012109 
0.170000 2.490831 0.312764 0.330813 -0.019200 
0.175000 2.589131 0.316954 0.331457 -0.017910 
0.180000 2.680018 0.317921 0.332747 -0.014365 
0.185000 2.766071 0.320499 0.334358 -0.018877 
0.190000 2.845678 0.325011 0.334680 -0.026612 
0.195000 2.919806 0.328879 0.335325 -0.027902 
0.200000 2.986843 0.333069 0.334680 -0.026290 
0.205000 3.050013 0.336292 0.335003 -0.030802 
0.210000 3.108348 0.339515 0.334036 -0.039827 
0.215000 3.160560 0.344027 0.333069 -0.041116 
0.220000 3.208260 0.348861 0.331780 -0.041116 
0.225000 3.250480 0.354340 0.331780 -0.047884 
0.230000 3.285933 0.358852 0.329846 -0.056264 
0.235000 3.318807 0.364009 0.327590 -0.058197 
0.240000 3.343946 0.369166 0.325656 -0.058520 
0.245000 3.361027 0.374645 0.324367 -0.065932 
0.250000 3.370696 0.378512 0.321466 -0.076891 
0.255000 3.370696 0.383991 0.318566 -0.078502 
0.260000 3.364250 0.388181 0.315020 -0.080436 
