#
# Run File created 4/07/2013 10:21:35 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7187(x - zero)
# Ch1_Phase WP                        Moving          5.5720(x - zero)
# Ch2_WP1                             Moving          13.807(x - zero)
# Ch3_WP2                             Moving          13.564(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.171704 0.466053 0.268749 -0.048025 
1.000000 5.718694 5.571992 13.806865 13.563726 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 0.121643 0.432336 0.270866 -0.053363 
0.005000 0.202862 0.434914 0.266676 -0.057553 
0.010000 0.280535 0.436848 0.262809 -0.059487 
0.015000 0.358530 0.440393 0.258619 -0.061098 
0.020000 0.438137 0.442649 0.256363 -0.063999 
0.025000 0.516132 0.445872 0.254107 -0.068189 
0.030000 0.591872 0.446194 0.249272 -0.069478 
0.035000 0.670189 0.450062 0.245727 -0.069155 
0.040000 0.744317 0.453285 0.243471 -0.072701 
0.045000 0.815222 0.454252 0.240248 -0.075924 
0.050000 0.885160 0.456186 0.236380 -0.078824 
0.055000 0.952842 0.458119 0.233157 -0.078180 
0.060000 1.016656 0.461665 0.231546 -0.080436 
0.065000 1.078537 0.461665 0.228323 -0.083014 
0.070000 1.134938 0.464887 0.224455 -0.083981 
0.075000 1.190695 0.465854 0.222522 -0.084303 
0.080000 1.240651 0.470366 0.221232 -0.086237 
0.085000 1.290284 0.470044 0.218332 -0.088171 
0.090000 1.334116 0.472300 0.214464 -0.088171 
0.095000 1.371825 0.473589 0.213175 -0.089138 
0.100000 1.406310 0.475846 0.212208 -0.090749 
0.105000 1.435961 0.477135 0.209952 -0.092683 
0.110000 1.459167 0.477779 0.207374 -0.091716 
0.115000 1.478182 0.479068 0.206729 -0.091072 
0.120000 1.492041 0.481325 0.205440 -0.091394 
0.125000 1.499131 0.479713 0.204473 -0.092683 
0.130000 1.502999 0.480680 0.202862 -0.092361 
0.135000 1.501065 0.481325 0.201572 -0.092038 
0.140000 1.495586 0.483258 0.201895 -0.095906 
0.145000 1.479471 0.483258 0.199961 -0.093650 
0.150000 1.465935 0.484225 0.199961 -0.091394 
0.155000 1.444663 0.485837 0.198994 -0.088815 
0.160000 1.418235 0.485192 0.199639 -0.086237 
0.165000 1.384717 0.481647 0.199961 -0.089782 
0.170000 1.348297 0.481647 0.198350 -0.088493 
0.175000 1.305432 0.482291 0.198994 -0.084626 
0.180000 1.259666 0.483581 0.199961 -0.083659 
0.185000 1.211967 0.481325 0.200606 -0.083659 
0.190000 1.157821 0.481325 0.200928 -0.081725 
0.195000 1.100453 0.478102 0.202862 -0.076891 
0.200000 1.040506 0.477135 0.204151 -0.075279 
0.205000 0.975402 0.475846 0.204473 -0.075924 
0.210000 0.905464 0.475201 0.205118 -0.073668 
0.215000 0.835849 0.475201 0.207052 -0.069478 
0.220000 0.761076 0.474234 0.208985 -0.065610 
0.225000 0.684048 0.472300 0.210597 -0.067866 
0.230000 0.606053 0.471333 0.211564 -0.063676 
0.235000 0.526124 0.470366 0.212853 -0.059487 
0.240000 0.445872 0.470044 0.215753 -0.057875 
0.245000 0.360786 0.467788 0.217687 -0.057553 
0.250000 0.279890 0.465854 0.219299 -0.054652 
0.255000 0.196093 0.465532 0.221232 -0.051107 
0.260000 0.111974 0.463598 0.224455 -0.048851 
0.265000 0.029145 0.461665 0.226389 -0.047884 
0.270000 -0.051429 0.460375 0.227356 -0.044339 
0.275000 -0.131681 0.458764 0.230579 -0.041438 
0.280000 -0.208387 0.457797 0.234124 -0.039827 
0.285000 -0.288961 0.454574 0.235413 -0.039504 
0.290000 -0.362444 0.452318 0.237670 -0.037248 
0.295000 -0.433994 0.451673 0.239281 -0.031769 
0.300000 -0.500709 0.448773 0.243793 -0.030480 
0.305000 -0.565490 0.446194 0.245405 -0.030158 
0.310000 -0.627694 0.444583 0.247661 -0.026290 
0.315000 -0.685062 0.445227 0.250561 -0.022745 
0.320000 -0.742753 0.443616 0.254107 -0.021778 
0.325000 -0.794320 0.441038 0.256040 -0.021133 
0.330000 -0.843632 0.437815 0.257007 -0.018233 
0.335000 -0.889076 0.437170 0.259908 -0.014688 
0.340000 -0.930974 0.433303 0.262486 -0.012754 
