#
# Run File created 4/07/2013 10:49:36 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7187(x - zero)
# Ch1_Phase WP                        Moving          5.5720(x - zero)
# Ch2_WP1                             Moving          13.807(x - zero)
# Ch3_WP2                             Moving          13.564(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.131871 0.403012 0.244996 -0.041821 
1.000000 5.718694 5.571992 13.806865 13.563726 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -2.823827 0.413965 0.236058 -0.239650 
0.005000 -2.837686 0.412353 0.234769 -0.241261 
0.010000 -2.846066 0.409453 0.233802 -0.244806 
0.015000 -2.850900 0.402040 0.232835 -0.249963 
0.020000 -2.849289 0.395916 0.229934 -0.255442 
0.025000 -2.841554 0.392049 0.227678 -0.256087 
0.030000 -2.829306 0.387537 0.226389 -0.254153 
0.035000 -2.808357 0.382380 0.224778 -0.257376 
0.040000 -2.783217 0.375289 0.221232 -0.261888 
0.045000 -2.751954 0.371100 0.218332 -0.260921 
0.050000 -2.716502 0.364654 0.217043 -0.258665 
0.055000 -2.674603 0.358852 0.214142 -0.260277 
0.060000 -2.626902 0.351440 0.210597 -0.263177 
0.065000 -2.574690 0.346928 0.207696 -0.259954 
0.070000 -2.516354 0.340804 0.205762 -0.255442 
0.075000 -2.452539 0.333069 0.203184 -0.255764 
0.080000 -2.385501 0.325656 0.198350 -0.254475 
0.085000 -2.312017 0.320822 0.194804 -0.253186 
0.090000 -2.235955 0.315987 0.192226 -0.245451 
0.095000 -2.156025 0.307930 0.189003 -0.243840 
0.100000 -2.073516 0.300839 0.184169 -0.244484 
0.105000 -1.986818 0.295360 0.179979 -0.238038 
0.110000 -1.897220 0.291815 0.176756 -0.230948 
0.115000 -1.809232 0.284725 0.174500 -0.228692 
0.120000 -1.714477 0.279246 0.169021 -0.226758 
0.125000 -1.618755 0.274733 0.165153 -0.219667 
0.130000 -1.521099 0.271833 0.162252 -0.209998 
0.135000 -1.421187 0.265065 0.158707 -0.208065 
0.140000 -1.318052 0.259263 0.154195 -0.204842 
0.145000 -1.213950 0.256363 0.150005 -0.195495 
0.150000 -1.106303 0.253462 0.146138 -0.187116 
0.155000 -0.994466 0.248305 0.142270 -0.182281 
0.160000 -0.882307 0.245727 0.138080 -0.177769 
0.165000 -0.765314 0.243149 0.133568 -0.168422 
0.170000 -0.644453 0.242826 0.130668 -0.161332 
0.175000 -0.521658 0.240570 0.127767 -0.154564 
0.180000 -0.397252 0.238314 0.124222 -0.151341 
0.185000 -0.267689 0.237670 0.120032 -0.141672 
0.190000 -0.137160 0.238314 0.117776 -0.131036 
0.195000 -0.004696 0.237025 0.115197 -0.125879 
0.200000 0.129056 0.238314 0.110041 -0.122012 
0.205000 0.261519 0.240570 0.107462 -0.110409 
0.210000 0.395594 0.242826 0.106173 -0.102030 
0.215000 0.529991 0.243793 0.103272 -0.096551 
0.220000 0.665033 0.245405 0.099727 -0.093005 
0.225000 0.799429 0.248950 0.098116 -0.086559 
0.230000 0.932537 0.254751 0.096182 -0.073345 
0.235000 1.065323 0.257330 0.093604 -0.069155 
0.240000 1.192629 0.261519 0.091992 -0.065932 
0.245000 1.319291 0.267965 0.090058 -0.055619 
0.250000 1.444341 0.274733 0.090058 -0.047239 
0.255000 1.565846 0.278601 0.089092 -0.039504 
0.260000 1.684128 0.283758 0.087158 -0.038860 
0.265000 1.800476 0.291815 0.086513 -0.029835 
0.270000 1.913924 0.298906 0.087802 -0.021456 
0.275000 2.023504 0.305674 0.087802 -0.015977 
0.280000 2.128250 0.312442 0.087158 -0.013721 
0.285000 2.232996 0.320822 0.088125 -0.005019 
0.290000 2.333874 0.327590 0.090058 0.003361 
0.295000 2.433141 0.334680 0.091992 0.007229 
0.300000 2.529507 0.342415 0.090703 0.007551 
0.305000 2.621038 0.352407 0.093604 0.015608 
0.310000 2.713215 0.358852 0.096182 0.022376 
0.315000 2.802490 0.368521 0.098116 0.026244 
0.320000 2.887898 0.375289 0.099405 0.027533 
0.325000 2.969117 0.384958 0.102306 0.033012 
0.330000 3.049690 0.393660 0.105851 0.040103 
0.335000 3.124463 0.402685 0.109718 0.042036 
0.340000 3.194079 0.408164 0.111330 0.041714 
0.345000 3.260149 0.418799 0.116164 0.046549 
0.350000 3.320418 0.426212 0.120032 0.053639 
0.355000 3.372308 0.434269 0.124544 0.057184 
0.360000 3.414851 0.441360 0.128089 0.055251 
0.365000 3.449336 0.450384 0.132924 0.060730 
0.370000 3.476731 0.457475 0.139047 0.067498 
0.375000 3.496391 0.464887 0.144526 0.067175 
0.380000 3.509283 0.471011 0.149361 0.065242 
0.385000 3.512184 0.477457 0.153873 0.071365 
0.390000 3.508639 0.483903 0.161286 0.075233 
0.395000 3.498647 0.488737 0.167409 0.075233 
0.400000 3.480921 0.492283 0.173211 0.075555 
0.405000 3.455460 0.498728 0.179334 0.079100 
0.410000 3.423553 0.504207 0.186102 0.084257 
0.415000 3.381654 0.507430 0.192871 0.087802 
0.420000 3.328476 0.508720 0.197705 0.083935 
0.425000 3.272074 0.512265 0.204473 0.085869 
0.430000 3.204392 0.514199 0.212531 0.091348 
0.435000 3.128008 0.514843 0.218976 0.090381 
0.440000 3.044211 0.515488 0.224455 0.088769 
0.445000 2.953324 0.518066 0.232191 0.091992 
0.450000 2.854058 0.518711 0.240248 0.097149 
0.455000 2.749956 0.517744 0.247338 0.096827 
0.460000 2.640376 0.515165 0.253784 0.093604 
0.465000 2.525317 0.515488 0.260230 0.096504 
0.470000 2.403167 0.513554 0.268288 0.101016 
0.475000 2.279406 0.510331 0.275378 0.099405 
0.480000 2.147910 0.506786 0.281179 0.097793 
0.485000 2.014802 0.502596 0.287625 0.101661 
0.490000 1.878472 0.500018 0.295683 0.105206 
0.495000 1.740530 0.495505 0.302129 0.105851 
0.500000 1.598720 0.493249 0.307285 0.103595 
0.505000 1.457233 0.488093 0.314698 0.106818 
0.510000 1.313812 0.483903 0.321789 0.109718 
0.515000 1.170713 0.476812 0.328879 0.110041 
0.520000 1.026325 0.468755 0.334358 0.109396 
0.525000 0.880325 0.461987 0.339837 0.112297 
0.530000 0.735293 0.456186 0.346605 0.117131 
0.535000 0.590260 0.448128 0.352729 0.116164 
0.540000 0.445872 0.440393 0.357886 0.112297 
0.545000 0.301162 0.433303 0.362720 0.115520 
0.550000 0.158385 0.425890 0.369488 0.119387 
0.555000 0.016897 0.416866 0.374645 0.116164 
0.560000 -0.124590 0.409130 0.378190 0.113264 
0.565000 -0.264466 0.400428 0.383347 0.114553 
0.570000 -0.401442 0.393983 0.388181 0.118420 
0.575000 -0.537128 0.383669 0.393016 0.115197 
0.580000 -0.673460 0.374967 0.395916 0.112619 
0.585000 -0.806568 0.366910 0.399139 0.113264 
0.590000 -0.939354 0.361431 0.402685 0.112941 
0.595000 -1.072140 0.351762 0.406874 0.109396 
0.600000 -1.200736 0.342093 0.408486 0.103272 
0.605000 -1.326109 0.335003 0.411387 0.102950 
0.610000 -1.450516 0.329524 0.414609 0.106173 
0.615000 -1.571699 0.320177 0.417188 0.100694 
0.620000 -1.688371 0.312442 0.417832 0.094893 
0.625000 -1.801497 0.305996 0.419444 0.091992 
0.630000 -1.912045 0.300839 0.422667 0.091670 
0.635000 -2.018081 0.293104 0.422989 0.084579 
0.640000 -2.120250 0.286981 0.423956 0.075555 
0.645000 -2.218228 0.283758 0.425245 0.074266 
0.650000 -2.311050 0.278601 0.426212 0.072010 
0.655000 -2.398715 0.271833 0.426534 0.064597 
0.660000 -2.482835 0.268610 0.424601 0.057507 
0.665000 -2.561476 0.263775 0.423311 0.051061 
0.670000 -2.632382 0.261197 0.423634 0.047515 
0.675000 -2.701998 0.257330 0.423311 0.037524 
0.680000 -2.763557 0.253462 0.420088 0.027533 
0.685000 -2.820282 0.252495 0.418155 0.021732 
0.690000 -2.872172 0.250561 0.416221 0.016253 
0.695000 -2.916649 0.249594 0.414287 0.006906 
0.700000 -2.955003 0.249272 0.410420 -0.004374 
0.705000 -2.988844 0.249917 0.407197 -0.012109 
