#
# Run File created 4/07/2013 11:55:56 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7187(x - zero)
# Ch1_Phase WP                        Moving          5.5720(x - zero)
# Ch2_WP1                             Moving          13.807(x - zero)
# Ch3_WP2                             Moving          13.564(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.162491 0.453140 0.237670 -0.055069 
1.000000 5.718694 5.571992 13.806865 13.563726 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 0.802975 0.781059 0.201250 -0.179380 
0.005000 0.892250 0.774290 0.202217 -0.184537 
0.010000 0.982815 0.765266 0.202862 -0.183893 
0.015000 1.073380 0.756564 0.203829 -0.182603 
0.020000 1.163622 0.747862 0.205440 -0.187116 
0.025000 1.253865 0.737549 0.206407 -0.192595 
0.030000 1.343785 0.728525 0.206085 -0.192272 
0.035000 1.433061 0.719178 0.207052 -0.192917 
0.040000 1.522014 0.707575 0.208341 -0.197751 
0.045000 1.610967 0.696940 0.208663 -0.200007 
0.050000 1.697665 0.685015 0.208018 -0.200330 
0.055000 1.784684 0.675346 0.208018 -0.199040 
0.060000 1.870414 0.662454 0.208663 -0.201619 
0.065000 1.954533 0.651174 0.208018 -0.206453 
0.070000 2.035751 0.638604 0.206729 -0.205809 
0.075000 2.115358 0.627646 0.206407 -0.205486 
0.080000 2.192064 0.614110 0.206729 -0.207098 
0.085000 2.264903 0.603797 0.205440 -0.214188 
0.090000 2.339031 0.589616 0.203829 -0.212577 
0.095000 2.407357 0.578013 0.202862 -0.209676 
0.100000 2.474394 0.564799 0.202217 -0.212899 
0.105000 2.539176 0.551263 0.200928 -0.217089 
0.110000 2.600412 0.537404 0.198350 -0.214833 
0.115000 2.656169 0.527413 0.197383 -0.214511 
0.120000 2.713215 0.514521 0.195449 -0.215478 
0.125000 2.764782 0.502274 0.193193 -0.216767 
0.130000 2.813126 0.489382 0.190614 -0.215800 
0.135000 2.859537 0.479391 0.188681 -0.214833 
0.140000 2.902402 0.467466 0.187392 -0.212577 
0.145000 2.943655 0.456186 0.185458 -0.214511 
0.150000 2.980397 0.445227 0.182557 -0.210643 
0.155000 3.014560 0.433625 0.180623 -0.208387 
0.160000 3.041633 0.424923 0.177400 -0.206776 
0.165000 3.069350 0.414287 0.174822 -0.209354 
0.170000 3.096101 0.404941 0.171599 -0.204519 
0.175000 3.117372 0.396239 0.169665 -0.203875 
0.180000 3.136388 0.385925 0.167732 -0.200652 
0.185000 3.153469 0.377223 0.165153 -0.200007 
0.190000 3.166684 0.370455 0.161286 -0.198396 
0.195000 3.177642 0.363365 0.159030 -0.193884 
0.200000 3.186344 0.355952 0.156773 -0.192595 
0.205000 3.190211 0.347250 0.154195 -0.192272 
0.210000 3.191823 0.340159 0.150328 -0.184215 
0.215000 3.192789 0.334036 0.148716 -0.180025 
0.220000 3.191500 0.331457 0.147427 -0.179380 
0.225000 3.188922 0.324045 0.143882 -0.176802 
0.230000 3.180220 0.317599 0.140659 -0.175191 
0.235000 3.173129 0.314376 0.138725 -0.166166 
0.240000 3.162494 0.311797 0.138080 -0.166166 
0.245000 3.149602 0.305996 0.135824 -0.164877 
