#
# Run File created 4/07/2013 11:50:24 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7187(x - zero)
# Ch1_Phase WP                        Moving          5.5720(x - zero)
# Ch2_WP1                             Moving          13.807(x - zero)
# Ch3_WP2                             Moving          13.564(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.159627 0.480292 0.241319 -0.056138 
1.000000 5.718694 5.571992 13.806865 13.563726 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -1.800853 0.383991 0.175789 -0.112665 
0.005000 -1.890774 0.389148 0.178690 -0.112343 
0.010000 -1.981339 0.393660 0.181912 -0.110409 
0.015000 -2.064814 0.399784 0.182557 -0.107831 
0.020000 -2.143455 0.406552 0.186102 -0.109765 
0.025000 -2.215972 0.410420 0.189325 -0.109442 
0.030000 -2.284622 0.415899 0.191581 -0.109442 
0.035000 -2.349403 0.421378 0.194160 -0.107186 
0.040000 -2.406773 0.427179 0.198027 -0.104286 
0.045000 -2.461241 0.432013 0.199961 -0.107509 
0.050000 -2.508941 0.435559 0.202217 -0.106542 
0.055000 -2.551485 0.442005 0.205440 -0.103963 
0.060000 -2.590805 0.448128 0.208663 -0.103963 
0.065000 -2.624002 0.452640 0.211886 -0.103641 
0.070000 -2.653009 0.456508 0.214142 -0.103641 
0.075000 -2.680082 0.461342 0.216398 -0.098807 
0.080000 -2.703610 0.467466 0.219299 -0.097840 
0.085000 -2.721658 0.473589 0.223811 -0.100418 
0.090000 -2.734550 0.476812 0.226067 -0.101385 
0.095000 -2.746475 0.483581 0.228001 -0.095584 
0.100000 -2.752277 0.489382 0.231546 -0.094294 
0.105000 -2.756467 0.493572 0.234769 -0.096228 
0.110000 -2.758078 0.496795 0.236703 -0.091716 
0.115000 -2.756467 0.502274 0.239926 -0.088815 
0.120000 -2.751632 0.509364 0.241215 -0.086882 
0.125000 -2.743252 0.513554 0.245405 -0.086882 
0.130000 -2.729716 0.517744 0.248305 -0.084948 
0.135000 -2.712312 0.522578 0.250561 -0.079147 
0.140000 -2.691362 0.527735 0.252817 -0.076568 
0.145000 -2.667190 0.533214 0.256040 -0.077213 
0.150000 -2.638183 0.535470 0.257330 -0.073990 
0.155000 -2.604986 0.543527 0.260230 -0.067866 
0.160000 -2.568889 0.549329 0.263453 -0.063999 
0.165000 -2.530213 0.555452 0.265387 -0.062387 
0.170000 -2.485413 0.558675 0.269254 -0.058520 
0.175000 -2.441903 0.565766 0.270544 -0.052396 
0.180000 -2.391947 0.570278 0.273767 -0.050462 
0.185000 -2.340057 0.576079 0.276990 -0.048529 
0.190000 -2.285588 0.581558 0.280535 -0.043050 
0.195000 -2.229509 0.588004 0.281824 -0.036281 
0.200000 -2.172462 0.593483 0.284402 -0.031447 
0.205000 -2.111548 0.599929 0.286658 -0.029191 
0.210000 -2.050633 0.605730 0.288592 -0.024356 
0.215000 -1.985529 0.611532 0.290204 -0.014688 
0.220000 -1.918814 0.618300 0.293427 -0.012431 
0.225000 -1.850164 0.624423 0.296005 -0.011142 
0.230000 -1.777647 0.628936 0.298583 -0.005663 
0.235000 -1.701907 0.635381 0.299228 0.003039 
0.240000 -1.627135 0.641183 0.302773 0.008840 
0.245000 -1.547205 0.646984 0.304707 0.009162 
0.250000 -1.465664 0.652785 0.305996 0.016575 
0.255000 -1.383156 0.657297 0.307930 0.022699 
0.260000 -1.297747 0.663099 0.311475 0.026566 
0.265000 -1.209760 0.668256 0.314698 0.026244 
0.270000 -1.121773 0.673090 0.315020 0.036557 
0.275000 -1.028630 0.679536 0.316632 0.043970 
0.280000 -0.933552 0.684048 0.318888 0.046871 
0.285000 -0.838153 0.688560 0.321466 0.051061 
0.290000 -0.742753 0.691138 0.322111 0.058151 
0.295000 -0.642519 0.695328 0.323078 0.061052 
0.300000 -0.540674 0.699518 0.326301 0.067498 
0.305000 -0.436572 0.701452 0.327912 0.068465 
0.310000 -0.331826 0.703386 0.327912 0.073621 
0.315000 -0.229014 0.705319 0.329524 0.079423 
0.320000 -0.119756 0.706931 0.331135 0.083290 
0.325000 -0.010498 0.706931 0.332424 0.085869 
0.330000 0.099405 0.706286 0.332424 0.091670 
0.335000 0.212531 0.705964 0.332747 0.095215 
0.340000 0.327912 0.707253 0.334680 0.097793 
0.345000 0.442649 0.703386 0.335003 0.099727 
0.350000 0.558998 0.700807 0.335325 0.100694 
0.355000 0.672768 0.696617 0.335003 0.107785 
0.360000 0.791050 0.695973 0.335647 0.111652 
0.365000 0.907398 0.689527 0.335647 0.109396 
0.370000 1.024713 0.684370 0.334680 0.113586 
0.375000 1.141384 0.677924 0.334358 0.114553 
0.380000 1.256443 0.672445 0.333713 0.117776 
0.385000 1.369569 0.664388 0.333713 0.119387 
0.390000 1.482049 0.657297 0.333069 0.118420 
