#
# Run File created 4/07/2013 11:43:59 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7187(x - zero)
# Ch1_Phase WP                        Moving          5.5720(x - zero)
# Ch2_WP1                             Moving          13.807(x - zero)
# Ch3_WP2                             Moving          13.564(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.144610 0.459072 0.234069 -0.055971 
1.000000 5.718694 5.571992 13.806865 13.563726 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -2.604986 0.471978 0.202539 -0.077213 
0.005000 -2.626580 0.471656 0.201250 -0.078824 
0.010000 -2.643984 0.472300 0.200606 -0.073345 
0.015000 -2.659777 0.473267 0.200928 -0.066255 
0.020000 -2.673636 0.472945 0.201250 -0.064966 
0.025000 -2.681693 0.473912 0.200606 -0.063676 
0.030000 -2.686850 0.474879 0.200606 -0.060131 
0.035000 -2.689106 0.474556 0.199639 -0.053685 
0.040000 -2.688784 0.476168 0.201250 -0.049173 
0.045000 -2.682338 0.476490 0.199639 -0.048206 
0.050000 -2.674603 0.477779 0.199639 -0.044661 
0.055000 -2.662355 0.478746 0.199961 -0.037571 
0.060000 -2.647207 0.479713 0.200283 -0.034992 
0.065000 -2.631092 0.479713 0.200928 -0.033058 
0.070000 -2.607242 0.480680 0.200928 -0.028546 
0.075000 -2.579847 0.481002 0.202217 -0.021456 
0.080000 -2.551807 0.482614 0.202862 -0.016621 
0.085000 -2.519577 0.482291 0.203184 -0.015332 
0.090000 -2.480257 0.482614 0.204473 -0.010820 
0.095000 -2.439325 0.483581 0.205440 -0.002763 
0.100000 -2.395814 0.486159 0.206729 -0.000507 
0.105000 -2.346825 0.486159 0.208018 0.000138 
0.110000 -2.296547 0.487126 0.208018 0.006906 
0.115000 -2.243367 0.488093 0.209308 0.014964 
0.120000 -2.184065 0.489060 0.211886 0.018509 
0.125000 -2.123795 0.488093 0.212208 0.018509 
0.130000 -2.061269 0.489382 0.213497 0.023666 
0.135000 -1.995520 0.490026 0.215431 0.030756 
0.140000 -1.927193 0.491960 0.217365 0.035591 
0.145000 -1.855966 0.491960 0.219299 0.034946 
0.150000 -1.781193 0.491316 0.221555 0.040425 
0.155000 -1.703197 0.491638 0.223489 0.047838 
0.160000 -1.624234 0.492283 0.226389 0.050738 
0.165000 -1.543015 0.490671 0.226712 0.050094 
0.170000 -1.457606 0.492283 0.229612 0.057184 
0.175000 -1.368975 0.492283 0.232835 0.062341 
0.180000 -1.278087 0.493894 0.235736 0.065242 
0.185000 -1.185910 0.493572 0.238314 0.066531 
0.190000 -1.089866 0.492283 0.240892 0.069109 
0.195000 -0.991888 0.491316 0.243471 0.077489 
0.200000 -0.892621 0.493894 0.247338 0.080390 
0.205000 -0.791098 0.492927 0.248305 0.077811 
0.210000 -0.686674 0.492927 0.251206 0.082968 
0.215000 -0.581283 0.494216 0.254429 0.090381 
