#
# Run File created 3/07/2013 2:48:21 PM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.8326(x - zero)
# Ch1_Phase WP                        Moving          5.5685(x - zero)
# Ch2_WP1                             Moving          13.894(x - zero)
# Ch3_WP2                             Moving          13.466(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.079333 0.447107 0.278367 -0.075532 
1.000000 5.832582 5.568508 13.893538 13.466476 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 -0.977385 0.239603 0.184813 -0.030802 
0.005000 -0.930007 0.242504 0.190292 -0.027902 
0.010000 -0.884563 0.247983 0.196416 -0.026612 
0.015000 -0.834607 0.251206 0.201895 -0.025001 
0.020000 -0.783685 0.258296 0.206085 -0.020811 
0.025000 -0.731795 0.264420 0.213175 -0.018555 
0.030000 -0.679261 0.270866 0.220266 -0.016944 
0.035000 -0.625115 0.274733 0.226389 -0.012109 
0.040000 -0.569358 0.282146 0.232191 -0.009209 
0.045000 -0.511345 0.287303 0.239926 -0.005341 
0.050000 -0.451720 0.296005 0.246694 -0.002440 
0.055000 -0.391773 0.299872 0.252817 -0.000184 
0.060000 -0.330215 0.308574 0.258296 0.002394 
0.065000 -0.267689 0.316310 0.266998 0.006262 
0.070000 -0.202263 0.322433 0.275056 0.007229 
0.075000 -0.137804 0.330168 0.281179 0.010129 
0.080000 -0.070445 0.337259 0.288592 0.012385 
0.085000 -0.002118 0.344671 0.296327 0.016575 
0.090000 0.062663 0.353373 0.304062 0.018509 
0.095000 0.129056 0.359175 0.310831 0.020120 
0.100000 0.197705 0.367877 0.318243 0.022699 
0.105000 0.264742 0.375612 0.324689 0.025277 
0.110000 0.333069 0.384314 0.333391 0.027855 
0.115000 0.399784 0.391404 0.339837 0.027855 
0.120000 0.468433 0.399784 0.346605 0.030434 
0.125000 0.535470 0.409130 0.354340 0.031401 
0.130000 0.602507 0.416866 0.361431 0.033979 
0.135000 0.668256 0.423956 0.368844 0.036235 
0.140000 0.731748 0.432013 0.375612 0.037202 
0.145000 0.795884 0.439426 0.382702 0.040103 
0.150000 0.858409 0.447161 0.389793 0.038813 
0.155000 0.916422 0.454252 0.395916 0.040425 
0.160000 0.973791 0.462309 0.400428 0.040747 
0.165000 1.029870 0.471333 0.407197 0.042359 
0.170000 1.082082 0.479391 0.413643 0.043326 
0.175000 1.131393 0.486481 0.418799 0.044615 
0.180000 1.179737 0.492283 0.423956 0.044292 
0.185000 1.222925 0.502274 0.430724 0.043970 
0.190000 1.266112 0.508397 0.435236 0.044292 
0.195000 1.307044 0.515165 0.439748 0.043003 
0.200000 1.343463 0.520000 0.444583 0.042036 
0.205000 1.375692 0.527090 0.449095 0.041392 
0.210000 1.406955 0.532569 0.453607 0.042359 
0.215000 1.435317 0.538693 0.456508 0.039136 
0.220000 1.460133 0.543850 0.460698 0.039458 
0.225000 1.482694 0.551907 0.464243 0.038491 
0.230000 1.502354 0.556419 0.468433 0.036557 
0.235000 1.516213 0.562221 0.469722 0.037202 
0.240000 1.529749 0.566088 0.471656 0.033334 
0.245000 1.540707 0.571567 0.474556 0.031401 
0.250000 1.548764 0.574790 0.476490 0.027855 
0.255000 1.556500 0.580269 0.476812 0.026566 
0.260000 1.562301 0.582525 0.477779 0.022376 
0.265000 1.566491 0.586393 0.480035 0.021410 
0.270000 1.571003 0.589938 0.480358 0.016897 
0.275000 1.574226 0.592194 0.480680 0.015286 
0.280000 1.574870 0.593805 0.480680 0.011741 
0.285000 1.574226 0.597673 0.480035 0.011418 
0.290000 1.571003 0.597995 0.480358 0.005617 
0.295000 1.566168 0.600251 0.478424 0.003039 
0.300000 1.561334 0.601218 0.477457 -0.000507 
0.305000 1.555533 0.602507 0.476812 -0.003407 
0.310000 1.547475 0.602507 0.474556 -0.006952 
0.315000 1.537806 0.603152 0.472300 -0.009853 
0.320000 1.526526 0.603797 0.470044 -0.012109 
0.325000 1.514924 0.604441 0.467788 -0.017266 
0.330000 1.500098 0.602185 0.465210 -0.020811 
0.335000 1.484950 0.601540 0.461665 -0.025323 
0.340000 1.467224 0.602185 0.456508 -0.029835 
0.345000 1.448531 0.601863 0.453285 -0.033381 
0.350000 1.426937 0.600896 0.449095 -0.037248 
0.355000 1.404376 0.598318 0.443616 -0.040471 
0.360000 1.379238 0.597995 0.437815 -0.044983 
0.365000 1.350231 0.596061 0.433625 -0.047562 
0.370000 1.321547 0.594450 0.427824 -0.054652 
0.375000 1.288673 0.590582 0.420733 -0.057553 
0.380000 1.252898 0.589616 0.413965 -0.061420 
0.385000 1.215512 0.588326 0.407841 -0.065610 
0.390000 1.173614 0.586070 0.401718 -0.071412 
0.395000 1.130748 0.581558 0.394305 -0.073990 
0.400000 1.087561 0.579624 0.387214 -0.077213 
0.405000 1.041795 0.577691 0.379802 -0.081725 
0.410000 0.992484 0.576079 0.373033 -0.085592 
0.415000 0.942528 0.573179 0.364331 -0.091072 
0.420000 0.894184 0.570278 0.355630 -0.092361 
0.425000 0.840361 0.568022 0.348217 -0.097840 
0.430000 0.786538 0.566410 0.341771 -0.100418 
0.435000 0.733359 0.564154 0.331780 -0.106864 
0.440000 0.675024 0.561254 0.322433 -0.109120 
0.445000 0.618300 0.559320 0.314376 -0.112665 
0.450000 0.559964 0.557708 0.305996 -0.117500 
0.455000 0.500985 0.553519 0.296005 -0.122012 
0.460000 0.439426 0.552229 0.286014 -0.124913 
0.465000 0.380446 0.550618 0.277956 -0.129102 
0.470000 0.319532 0.549973 0.268610 -0.134581 
0.475000 0.258619 0.547073 0.258941 -0.139094 
0.480000 0.198350 0.547717 0.248628 -0.143283 
0.485000 0.138725 0.546750 0.239281 -0.147151 
0.490000 0.078778 0.545783 0.230579 -0.150696 
0.495000 0.019153 0.542238 0.220910 -0.154241 
0.500000 -0.039182 0.542561 0.210597 -0.157142 
0.505000 -0.098484 0.541594 0.202217 -0.160365 
0.510000 -0.157787 0.540627 0.193837 -0.166489 
0.515000 -0.216767 0.538048 0.183202 -0.171323 
0.520000 -0.275747 0.537404 0.173855 -0.173901 
0.525000 -0.334082 0.536759 0.166120 -0.176802 
0.530000 -0.391773 0.537726 0.157418 -0.181959 
0.535000 -0.448175 0.535792 0.147749 -0.186793 
0.540000 -0.504577 0.536759 0.138725 -0.188082 
0.545000 -0.557433 0.536759 0.130023 -0.192272 
0.550000 -0.611256 0.537082 0.122288 -0.195817 
0.555000 -0.663468 0.535148 0.114231 -0.203553 
0.560000 -0.713424 0.535148 0.103917 -0.205809 
0.565000 -0.761769 0.535470 0.097471 -0.208709 
0.570000 -0.811080 0.534825 0.090703 -0.214188 
0.575000 -0.857168 0.533536 0.081356 -0.218056 
0.580000 -0.903579 0.531925 0.073621 -0.223213 
0.585000 -0.945800 0.531925 0.066853 -0.223213 
0.590000 -0.988987 0.530313 0.060730 -0.229659 
0.595000 -1.030564 0.527413 0.053961 -0.233526 
0.600000 -1.068917 0.527413 0.046549 -0.236104 
0.605000 -1.105336 0.526124 0.042036 -0.240294 
0.610000 -1.140789 0.523867 0.036557 -0.245129 
0.615000 -1.173018 0.521934 0.029789 -0.249319 
0.620000 -1.204926 0.520322 0.024310 -0.249319 
0.625000 -1.232966 0.519033 0.020443 -0.251897 
0.630000 -1.258427 0.516777 0.016575 -0.254475 
0.635000 -1.282599 0.514199 0.012708 -0.259632 
