#
# Run File created 4/07/2013 10:05:50 AM
#

#
# 
#

# Ch0_Incident WP                     Moving          5.7187(x - zero)
# Ch1_Phase WP                        Moving          5.5720(x - zero)
# Ch2_WP1                             Moving          13.807(x - zero)
# Ch3_WP2                             Moving          13.564(x - zero)

TITLE="Calibration"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Calibration" F=POINT 
0.000000 0.239350 0.463185 0.238717 -0.062682 
1.000000 5.718694 5.571992 13.806865 13.563726 

TITLE="Data"
VARIABLES="Time" "Ch0_Incident WP" "Ch1_Phase WP" "Ch2_WP1" "Ch3_WP2" 
ZONE T="Data" F=POINT 
0.000000 1.840763 0.481647 0.114875 -0.187438 
0.005000 1.835607 0.482614 0.118743 -0.178414 
0.010000 1.827227 0.486804 0.124222 -0.167456 
0.015000 1.814980 0.490671 0.130023 -0.160687 
0.020000 1.796609 0.492283 0.135502 -0.157142 
0.025000 1.778238 0.494539 0.140659 -0.146506 
0.030000 1.757289 0.496795 0.147427 -0.135548 
0.035000 1.732150 0.498728 0.154195 -0.129425 
0.040000 1.703466 0.501629 0.160641 -0.125235 
0.045000 1.670914 0.503885 0.166765 -0.115566 
0.050000 1.636106 0.507108 0.173533 -0.102352 
0.055000 1.594530 0.508720 0.181590 -0.093650 
0.060000 1.553921 0.511620 0.187392 -0.090105 
0.065000 1.507833 0.514843 0.194160 -0.080758 
0.070000 1.459167 0.516455 0.200928 -0.067866 
0.075000 1.406955 0.517422 0.210274 -0.060131 
0.080000 1.351520 0.520000 0.217043 -0.052396 
0.085000 1.295119 0.521934 0.224778 -0.042727 
0.090000 1.238395 0.524834 0.232191 -0.031769 
0.095000 1.178126 0.526768 0.239926 -0.022100 
0.100000 1.116245 0.527413 0.247661 -0.018233 
0.105000 1.053398 0.527735 0.255073 -0.006952 
0.110000 0.990550 0.529991 0.262486 0.006262 
0.115000 0.925447 0.531280 0.271188 0.015286 
0.120000 0.859699 0.533214 0.278601 0.020765 
0.125000 0.794595 0.531280 0.286014 0.031078 
0.130000 0.729169 0.533214 0.294071 0.043326 
0.135000 0.662777 0.533536 0.302451 0.051061 
0.140000 0.595095 0.533859 0.309864 0.055251 
0.145000 0.527413 0.531925 0.316310 0.063308 
0.150000 0.459408 0.533536 0.323400 0.077167 
0.155000 0.394305 0.534503 0.330168 0.083935 
0.160000 0.324367 0.533536 0.338870 0.088125 
0.165000 0.257974 0.532892 0.344027 0.097149 
0.170000 0.192871 0.531925 0.350473 0.106173 
0.175000 0.129056 0.530636 0.358530 0.112297 
0.180000 0.062986 0.528057 0.365621 0.116164 
0.185000 -0.000184 0.525801 0.371100 0.123577 
