NO_OF_FRAMES	12033
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-02, 17:05:27	3300624.65313293
DATA_INCLUDED	6D
BODY_NAMES	Ice 1	Ice 2
Frame	Time	Ice 1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	118.37679	-47.63398	-0.16027	0.79455	-0.14415	-0.67202	1.02951	0.99993	0.01173	0.00252	-0.01176	0.99983	0.01387	-0.00235	-0.01390	0.99990		-118.66885	-146.48491	-0.78093	-0.59506	0.44398	-0.39681	0.10182	0.99995	0.00693	-0.00775	-0.00701	0.99992	-0.01039	0.00768	0.01044	0.99992	
2	0.01000	118.31648	-47.66387	-0.16885	0.78784	-0.13743	-0.68383	1.00903	0.99993	0.01193	0.00240	-0.01197	0.99983	0.01375	-0.00223	-0.01378	0.99990		-118.70352	-146.43240	-0.78746	-0.56480	0.44359	-0.39458	0.10406	0.99995	0.00689	-0.00774	-0.00696	0.99993	-0.00986	0.00767	0.00991	0.99992	
3	0.01500	118.31730	-47.66580	-0.16606	0.78470	-0.13733	-0.68243	1.00617	0.99993	0.01191	0.00240	-0.01194	0.99983	0.01370	-0.00223	-0.01372	0.99990		-118.70432	-146.39402	-0.77640	-0.54781	0.44219	-0.39220	0.11361	0.99995	0.00684	-0.00772	-0.00692	0.99993	-0.00956	0.00765	0.00961	0.99992	
4	0.02000	118.31415	-47.68663	-0.14232	0.78625	-0.14140	-0.68476	1.00230	0.99993	0.01195	0.00247	-0.01198	0.99983	0.01372	-0.00230	-0.01375	0.99990		-118.68990	-146.37860	-0.77339	-0.53095	0.43408	-0.39990	0.12567	0.99995	0.00698	-0.00758	-0.00705	0.99993	-0.00927	0.00751	0.00932	0.99993	
5	0.02500	118.30065	-47.69569	-0.13172	0.78312	-0.13686	-0.68397	0.99849	0.99993	0.01194	0.00239	-0.01197	0.99983	0.01367	-0.00223	-0.01370	0.99990		-118.69381	-146.35214	-0.76190	-0.51367	0.43061	-0.39808	0.17074	0.99995	0.00695	-0.00752	-0.00701	0.99994	-0.00896	0.00745	0.00902	0.99993	
6	0.03000	118.29935	-47.70901	-0.12277	0.77802	-0.13973	-0.68449	0.99695	0.99993	0.01195	0.00244	-0.01198	0.99984	0.01358	-0.00228	-0.01361	0.99990		-118.69059	-146.32698	-0.74247	-0.49551	0.42761	-0.40068	0.16011	0.99995	0.00699	-0.00746	-0.00706	0.99994	-0.00865	0.00740	0.00870	0.99993	
7	0.03500	118.28165	-47.71787	-0.09734	0.77335	-0.13569	-0.68199	0.99679	0.99993	0.01190	0.00237	-0.01193	0.99984	0.01350	-0.00221	-0.01352	0.99991		-118.67754	-146.30931	-0.73103	-0.48005	0.42465	-0.39690	0.16424	0.99995	0.00693	-0.00741	-0.00699	0.99994	-0.00838	0.00735	0.00843	0.99994	
8	0.04000	118.28355	-47.73234	-0.07355	0.77067	-0.13359	-0.68009	1.00709	0.99993	0.01187	0.00233	-0.01190	0.99984	0.01345	-0.00217	-0.01348	0.99991		-118.67447	-146.26907	-0.72854	-0.46019	0.42675	-0.40012	0.14378	0.99995	0.00698	-0.00745	-0.00704	0.99994	-0.00803	0.00739	0.00808	0.99994	
9	0.04500	118.30628	-47.75722	-0.05260	0.76536	-0.13988	-0.68592	1.01460	0.99993	0.01197	0.00244	-0.01200	0.99984	0.01336	-0.00228	-0.01339	0.99991		-118.68625	-146.21367	-0.71720	-0.43959	0.42330	-0.39897	0.15378	0.99995	0.00696	-0.00739	-0.00702	0.99995	-0.00767	0.00733	0.00772	0.99994	
10	0.05000	118.25174	-47.76689	-0.04159	0.75964	-0.13057	-0.68172	1.01656	0.99993	0.01190	0.00228	-0.01193	0.99984	0.01326	-0.00212	-0.01328	0.99991		-118.64876	-146.19212	-0.71054	-0.42365	0.42215	-0.40226	0.14229	0.99995	0.00702	-0.00737	-0.00707	0.99995	-0.00739	0.00732	0.00745	0.99995	
