NO_OF_FRAMES	10477
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-03, 16:13:42	27239.29806008
DATA_INCLUDED	6D
BODY_NAMES	Ice 1	Ice 2
Frame	Time	Ice 1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	862.16531	582.27010	5.99963	0.54508	-0.06784	-15.92368	0.76163	0.96163	0.27436	0.00118	-0.27436	0.96158	0.00951	0.00147	-0.00947	0.99995		-998.45619	237.63933	6.44845	0.00281	-1.00207	-41.63463	1.45707	0.74728	0.66428	0.01749	-0.66438	0.74740	0.00005	-0.01304	-0.01166	0.99985	
2	0.01000	862.00034	582.21009	5.97358	0.51056	-0.05763	-15.93862	0.76787	0.96156	0.27461	0.00101	-0.27461	0.96152	0.00891	0.00148	-0.00884	0.99996		-998.70055	237.55314	6.52701	0.01415	-0.95207	-41.63346	1.41627	0.74731	0.66427	0.01662	-0.66437	0.74741	0.00025	-0.01225	-0.01122	0.99986	
3	0.01500	862.06708	582.24463	5.95261	0.48889	-0.06480	-15.94287	0.75838	0.96154	0.27468	0.00113	-0.27468	0.96150	0.00853	0.00126	-0.00852	0.99996		-998.71437	237.50786	6.56333	0.00625	-0.93049	-41.64122	1.45075	0.74722	0.66438	0.01624	-0.66447	0.74732	0.00011	-0.01206	-0.01087	0.99987	
4	0.02000	862.01469	582.24971	5.92733	0.46259	-0.05883	-15.94993	0.75355	0.96150	0.27480	0.00103	-0.27480	0.96147	0.00807	0.00123	-0.00804	0.99997		-998.75960	237.47841	6.61144	-0.00449	-0.91123	-41.64181	1.43462	0.74722	0.66439	0.01590	-0.66447	0.74731	-0.00008	-0.01194	-0.01051	0.99987	
5	0.02500	862.11002	582.28202	5.90792	0.44097	-0.06933	-15.95885	0.75863	0.96146	0.27495	0.00121	-0.27495	0.96143	0.00770	0.00095	-0.00773	0.99997		-998.84071	237.41320	6.66831	-0.00976	-0.87386	-41.64565	1.41682	0.74718	0.66444	0.01525	-0.66452	0.74727	-0.00017	-0.01151	-0.01001	0.99988	
6	0.03000	862.04728	582.27408	5.88731	0.41484	-0.06257	-15.96396	0.75651	0.96143	0.27503	0.00109	-0.27503	0.96141	0.00724	0.00094	-0.00726	0.99997		-999.93000	239.42796	6.02111	0.11677	-1.07012	-41.31922	2.32037	0.75091	0.66014	0.01868	-0.66028	0.75102	0.00204	-0.01268	-0.01386	0.99982	
7	0.03500	862.04462	582.29115	5.87050	0.39298	-0.06166	-15.96355	0.73923	0.96144	0.27503	0.00108	-0.27503	0.96141	0.00686	0.00085	-0.00689	0.99998		-999.90569	239.38325	6.03032	0.10255	-1.04860	-41.32541	2.32900	0.75085	0.66022	0.01830	-0.66036	0.75095	0.00179	-0.01256	-0.01343	0.99983	
8	0.04000	862.09810	582.32482	5.84144	0.37174	-0.06409	-15.97085	0.74264	0.96140	0.27515	0.00112	-0.27515	0.96138	0.00649	0.00071	-0.00655	0.99998		-999.98250	239.33472	6.07472	0.09348	-1.01050	-41.32350	2.33724	0.75088	0.66021	0.01764	-0.66033	0.75097	0.00163	-0.01217	-0.01287	0.99984	
9	0.04500	862.17284	582.34171	5.81574	0.34634	-0.07654	-15.97862	0.73848	0.96136	0.27528	0.00134	-0.27528	0.96134	0.00604	0.00038	-0.00618	0.99998		-1000.26466	239.15843	6.20609	0.09683	-0.91837	-41.33243	2.24936	0.75079	0.66034	0.01603	-0.66045	0.75087	0.00169	-0.01092	-0.01185	0.99987	
10	0.05000	862.12817	582.28468	5.81739	0.30916	-0.08391	-15.96013	0.76047	0.96145	0.27497	0.00146	-0.27497	0.96144	0.00540	0.00008	-0.00559	0.99998		-1000.22180	239.12585	6.22208	0.07671	-0.89376	-41.33893	2.27158	0.75072	0.66043	0.01560	-0.66053	0.75080	0.00134	-0.01083	-0.01131	0.99988	
