NO_OF_FRAMES	12037
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-03, 15:02:00	22937.03877406
DATA_INCLUDED	6D
BODY_NAMES	Ice 1	Ice 2
Frame	Time	Ice 1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	23.81290	-26.45794	0.19132	0.49250	-0.00106	-0.33389	1.01464	0.99998	0.00583	0.00002	-0.00583	0.99995	0.00860	0.00003	-0.00860	0.99996		-72.43543	-125.62139	-1.03005	-0.32666	0.43626	-1.81624	0.24434	0.99947	0.03169	-0.00761	-0.03174	0.99948	-0.00570	0.00743	0.00594	0.99995	
2	0.01000	23.78170	-26.50129	0.14394	0.48662	0.00133	-0.33380	0.96983	0.99998	0.00583	-0.00002	-0.00583	0.99995	0.00849	0.00007	-0.00849	0.99996		-72.51845	-125.60537	-1.03035	-0.33322	0.45262	-1.81913	0.19270	0.99946	0.03174	-0.00790	-0.03179	0.99948	-0.00582	0.00771	0.00606	0.99995	
3	0.01500	23.78064	-26.48552	0.15539	0.49247	0.00118	-0.33504	0.98009	0.99998	0.00585	-0.00002	-0.00585	0.99995	0.00860	0.00007	-0.00859	0.99996		-72.47967	-125.63006	-1.05085	-0.34806	0.44810	-1.82323	0.18509	0.99946	0.03182	-0.00782	-0.03186	0.99947	-0.00607	0.00762	0.00632	0.99995	
4	0.02000	23.78410	-26.47137	0.14760	0.49804	-0.00214	-0.33904	0.96789	0.99998	0.00592	0.00004	-0.00592	0.99994	0.00869	0.00001	-0.00869	0.99996		-72.47850	-125.68063	-1.05327	-0.36796	0.44999	-1.81941	0.19486	0.99947	0.03175	-0.00785	-0.03180	0.99947	-0.00642	0.00765	0.00667	0.99995	
5	0.02500	23.78959	-26.44443	0.14454	0.50581	-0.01032	-0.33856	0.98028	0.99998	0.00591	0.00018	-0.00591	0.99994	0.00883	-0.00013	-0.00883	0.99996		-72.50281	-125.69295	-1.04725	-0.38309	0.44630	-1.81864	0.18160	0.99947	0.03173	-0.00779	-0.03179	0.99947	-0.00669	0.00757	0.00693	0.99995	
6	0.03000	23.79255	-26.42541	0.13727	0.51028	-0.01022	-0.33247	0.97110	0.99998	0.00580	0.00018	-0.00580	0.99994	0.00891	-0.00013	-0.00891	0.99996		-72.47319	-125.70933	-1.06819	-0.39636	0.45115	-1.82106	0.20455	0.99946	0.03178	-0.00787	-0.03183	0.99947	-0.00692	0.00765	0.00716	0.99995	
7	0.03500	23.83997	-26.40561	0.12893	0.51707	-0.01869	-0.34026	0.95863	0.99998	0.00594	0.00033	-0.00594	0.99994	0.00902	-0.00027	-0.00903	0.99996		-72.46467	-125.75684	-1.07470	-0.41601	0.44647	-1.81778	0.19447	0.99947	0.03172	-0.00779	-0.03178	0.99947	-0.00726	0.00756	0.00750	0.99994	
8	0.04000	23.85637	-26.40111	0.12832	0.52256	-0.02829	-0.34241	0.96062	0.99998	0.00598	0.00049	-0.00598	0.99994	0.00912	-0.00044	-0.00912	0.99996		-72.46279	-125.77143	-1.08640	-0.42887	0.44549	-1.81714	0.19922	0.99947	0.03171	-0.00778	-0.03177	0.99947	-0.00748	0.00753	0.00773	0.99994	
9	0.04500	23.86858	-26.36645	0.11609	0.52694	-0.03055	-0.34043	0.95876	0.99998	0.00594	0.00053	-0.00595	0.99994	0.00920	-0.00048	-0.00920	0.99996		-72.44456	-125.80797	-1.08906	-0.44776	0.44356	-1.81221	0.19063	0.99947	0.03162	-0.00774	-0.03168	0.99947	-0.00781	0.00749	0.00806	0.99994	
10	0.05000	23.83316	-26.34366	0.13637	0.53496	-0.03209	-0.35110	0.95870	0.99998	0.00613	0.00056	-0.00613	0.99994	0.00934	-0.00050	-0.00934	0.99996		-72.46013	-125.82129	-1.08786	-0.45935	0.44443	-1.81138	0.18899	0.99947	0.03161	-0.00776	-0.03167	0.99947	-0.00802	0.00750	0.00826	0.99994	
