NO_OF_FRAMES	12044
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-02, 15:09:28	3293665.99464936
DATA_INCLUDED	6D
BODY_NAMES	Ice 1	Ice 2
Frame	Time	Ice 1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	-22.72829	34.98610	-0.13094	-0.00141	-0.32354	0.27830	0.90187	0.99999	-0.00486	0.00002	0.00486	0.99997	-0.00565	0.00000	0.00565	0.99998		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
2	0.01000	-22.81314	34.96944	-0.12125	0.01098	-0.32695	0.26148	0.86991	0.99999	-0.00456	-0.00019	0.00456	0.99997	-0.00571	0.00022	0.00571	0.99998		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
3	0.01500	-22.79122	34.98297	-0.12846	0.00967	-0.32435	0.26373	0.88261	0.99999	-0.00460	-0.00017	0.00460	0.99997	-0.00566	0.00019	0.00566	0.99998		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
4	0.02000	-22.80204	34.99661	-0.13578	0.01085	-0.32040	0.26095	0.87616	0.99999	-0.00456	-0.00019	0.00455	0.99997	-0.00559	0.00021	0.00559	0.99998		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
5	0.02500	-22.78276	34.99802	-0.10967	0.01667	-0.31798	0.26483	0.88369	0.99999	-0.00462	-0.00029	0.00462	0.99997	-0.00555	0.00032	0.00555	0.99998		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
6	0.03000	-22.77072	35.01569	-0.12324	0.01750	-0.31405	0.26442	0.87503	0.99999	-0.00462	-0.00031	0.00461	0.99997	-0.00548	0.00033	0.00548	0.99998		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
7	0.03500	-22.76802	35.02614	-0.12225	0.01746	-0.30941	0.26156	0.88894	0.99999	-0.00457	-0.00030	0.00456	0.99998	-0.00540	0.00033	0.00540	0.99999		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
8	0.04000	-22.74619	35.02147	-0.13048	0.02241	-0.30683	0.25863	0.88672	0.99999	-0.00452	-0.00039	0.00451	0.99998	-0.00536	0.00042	0.00535	0.99999		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
9	0.04500	-22.77559	35.02596	-0.12268	0.02792	-0.30024	0.26412	0.89208	0.99999	-0.00461	-0.00049	0.00461	0.99998	-0.00524	0.00051	0.00524	0.99999		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
10	0.05000	-22.74258	35.05612	-0.12850	0.02987	-0.29488	0.26454	0.88770	0.99999	-0.00462	-0.00052	0.00462	0.99998	-0.00515	0.00055	0.00514	0.99999		0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
