NO_OF_FRAMES	12030
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-03, 15:21:47	24124.56700063
DATA_INCLUDED	6D
BODY_NAMES	Ice 1	Ice 2
Frame	Time	Ice 1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	60.03227	-39.84451	-1.28060	1.57085	0.12881	0.55245	1.03230	0.99995	-0.00964	-0.00225	0.00970	0.99958	0.02741	0.00198	-0.02743	0.99962		25.41177	-163.28317	-1.11481	-0.98159	0.69673	-1.55668	0.17741	0.99956	0.02716	-0.01216	-0.02737	0.99948	-0.01713	0.01169	0.01746	0.99978	
2	0.01000	59.94824	-39.93915	-1.24781	1.53943	0.14743	0.53633	0.98514	0.99995	-0.00936	-0.00257	0.00943	0.99959	0.02686	0.00232	-0.02689	0.99964		25.36944	-163.23310	-1.15967	-0.95951	0.70370	-1.55455	0.14636	0.99956	0.02713	-0.01228	-0.02733	0.99949	-0.01674	0.01182	0.01707	0.99978	
3	0.01500	59.97489	-40.01246	-1.23141	1.51195	0.14855	0.54065	1.00157	0.99995	-0.00944	-0.00259	0.00950	0.99961	0.02639	0.00234	-0.02641	0.99965		25.36912	-163.20478	-1.16140	-0.94181	0.69877	-1.55582	0.14808	0.99956	0.02715	-0.01220	-0.02735	0.99949	-0.01644	0.01174	0.01676	0.99979	
4	0.02000	59.95646	-40.07869	-1.22530	1.48797	0.15226	0.53534	0.98917	0.99995	-0.00934	-0.00266	0.00941	0.99962	0.02597	0.00241	-0.02599	0.99966		25.36794	-163.15261	-1.19346	-0.92053	0.69473	-1.56344	0.13834	0.99955	0.02728	-0.01213	-0.02748	0.99949	-0.01606	0.01168	0.01639	0.99980	
5	0.02500	59.98419	-40.14957	-1.19784	1.46049	0.14904	0.53407	0.98469	0.99995	-0.00932	-0.00260	0.00938	0.99963	0.02549	0.00236	-0.02551	0.99967		25.40572	-163.14737	-1.21197	-0.90464	0.68759	-1.55857	0.15102	0.99956	0.02720	-0.01200	-0.02738	0.99950	-0.01579	0.01157	0.01611	0.99980	
6	0.03000	59.93527	-40.22284	-1.17126	1.43064	0.15445	0.53252	0.96748	0.99995	-0.00929	-0.00270	0.00936	0.99964	0.02497	0.00246	-0.02499	0.99968		25.37176	-163.09003	-1.23061	-0.88271	0.68579	-1.55344	0.15192	0.99956	0.02711	-0.01197	-0.02729	0.99951	-0.01540	0.01155	0.01572	0.99981	
7	0.03500	59.92842	-40.28777	-1.12155	1.40104	0.15972	0.53270	0.98182	0.99995	-0.00930	-0.00279	0.00936	0.99966	0.02445	0.00256	-0.02448	0.99970		25.42869	-163.05399	-1.26297	-0.86145	0.67928	-1.55418	0.15383	0.99956	0.02712	-0.01186	-0.02730	0.99951	-0.01503	0.01144	0.01535	0.99982	
8	0.04000	59.91425	-40.37644	-1.08871	1.36448	0.16479	0.53641	0.99072	0.99995	-0.00936	-0.00288	0.00943	0.99967	0.02381	0.00265	-0.02384	0.99971		25.43991	-163.00615	-1.29445	-0.83941	0.67166	-1.55014	0.16267	0.99957	0.02705	-0.01172	-0.02722	0.99952	-0.01465	0.01132	0.01496	0.99982	
9	0.04500	59.96247	-40.45516	-1.08946	1.33331	0.15769	0.53328	0.98903	0.99995	-0.00931	-0.00275	0.00937	0.99969	0.02327	0.00253	-0.02329	0.99973		25.42965	-162.96876	-1.33433	-0.81789	0.66376	-1.55321	0.13704	0.99957	0.02710	-0.01158	-0.02727	0.99953	-0.01427	0.01119	0.01458	0.99983	
10	0.05000	59.93877	-40.53488	-1.03797	1.29668	0.16514	0.53519	0.98507	0.99995	-0.00934	-0.00288	0.00940	0.99970	0.02263	0.00267	-0.02266	0.99974		25.47522	-162.90729	-1.37040	-0.79448	0.65348	-1.55194	0.16194	0.99957	0.02708	-0.01141	-0.02724	0.99953	-0.01386	0.01102	0.01417	0.99984	
11	0.05500	59.69324	-40.78514	-0.91185	1.25464	0.16926	0.54774	1.04122	0.99995	-0.00956	-0.00295	0.00962	0.99971	0.02190	0.00274	-0.02192	0.99976		25.45184	-162.84413	-1.38938	-0.76706	0.64851	-1.55110	0.16860	0.99957	0.02707	-0.01132	-0.02722	0.99954	-0.01339	0.01095	0.01369	0.99985	
12	0.06000	59.75540	-40.93677	-0.90634	1.20667	0.17222	0.56733	1.07191	0.99995	-0.00990	-0.00301	0.00996	0.99973	0.02106	0.00280	-0.02109	0.99977		25.49283	-162.81128	-1.42576	-0.74283	0.63994	-1.54542	0.15335	0.99957	0.02697	-0.01117	-0.02711	0.99955	-0.01296	0.01081	0.01326	0.99985	
13	0.06500	59.74586	-41.03557	-0.85586	1.16498	0.17402	0.57344	1.07608	0.99995	-0.01001	-0.00304	0.01007	0.99974	0.02033	0.00283	-0.02036	0.99979		25.48773	-162.72949	-1.45337	-0.71629	0.63391	-1.54296	0.15412	0.99958	0.02692	-0.01106	-0.02706	0.99956	-0.01250	0.01072	0.01279	0.99986	
14	0.07000	59.77873	-41.13200	-0.80333	1.12585	0.17188	0.57396	1.08101	0.99995	-0.01002	-0.00300	0.01007	0.99976	0.01965	0.00280	-0.01968	0.99980		25.49480	-162.65819	-1.49825	-0.68473	0.62607	-1.54069	0.14975	0.99958	0.02689	-0.01093	-0.02702	0.99956	-0.01195	0.01060	0.01224	0.99987	
15	0.07500	59.76468	-41.21850	-0.76493	1.08704	0.16774	0.57818	1.08411	0.99994	-0.01009	-0.00293	0.01014	0.99977	0.01897	0.00274	-0.01900	0.99982		25.49740	-162.61280	-1.53350	-0.66071	0.61242	-1.53849	0.13329	0.99958	0.02685	-0.01069	-0.02697	0.99957	-0.01153	0.01037	0.01181	0.99988	
16	0.08000	59.74398	-41.31421	-0.71157	1.04338	0.16723	0.57791	1.07868	0.99994	-0.01009	-0.00292	0.01014	0.99978	0.01821	0.00273	-0.01824	0.99983		25.50089	-162.51936	-1.57824	-0.63018	0.60695	-1.53998	0.15024	0.99958	0.02687	-0.01059	-0.02699	0.99958	-0.01100	0.01029	0.01128	0.99988	
17	0.08500	59.72064	-41.42139	-0.64322	1.00212	0.16968	0.58002	1.08924	0.99994	-0.01012	-0.00296	0.01017	0.99980	0.01749	0.00278	-0.01752	0.99984		25.56290	-162.47312	-1.60566	-0.60414	0.59163	-1.54071	0.16851	0.99959	0.02689	-0.01033	-0.02699	0.99958	-0.01054	0.01004	0.01082	0.99989	
18	0.09000	59.73668	-41.50345	-0.60217	0.95934	0.17048	0.58152	1.08744	0.99994	-0.01015	-0.00298	0.01020	0.99981	0.01674	0.00280	-0.01677	0.99986		25.56386	-162.39011	-1.64138	-0.57757	0.57975	-1.54410	0.14901	0.99959	0.02694	-0.01012	-0.02705	0.99958	-0.01008	0.00984	0.01035	0.99990	
19	0.09500	59.71129	-41.61716	-0.56316	0.91510	0.16872	0.58477	1.08482	0.99994	-0.01021	-0.00294	0.01025	0.99982	0.01597	0.00278	-0.01600	0.99987		25.57807	-162.33598	-1.67687	-0.55123	0.56837	-1.54185	0.15013	0.99959	0.02691	-0.00992	-0.02700	0.99959	-0.00962	0.00966	0.00988	0.99990	
20	0.10000	59.71486	-41.69968	-0.50938	0.87421	0.16849	0.57671	1.06901	0.99995	-0.01007	-0.00294	0.01011	0.99983	0.01526	0.00279	-0.01529	0.99988		25.60683	-162.26844	-1.68774	-0.52137	0.55843	-1.54653	0.15346	0.99959	0.02699	-0.00975	-0.02708	0.99959	-0.00910	0.00950	0.00936	0.99991	
21	0.10500	59.73046	-41.80372	-0.43245	0.82570	0.16785	0.57853	1.07155	0.99994	-0.01010	-0.00293	0.01014	0.99984	0.01441	0.00278	-0.01444	0.99989		25.62637	-162.18230	-1.72721	-0.49520	0.54465	-1.54331	0.15606	0.99959	0.02693	-0.00951	-0.02701	0.99960	-0.00864	0.00927	0.00890	0.99992	
22	0.11000	59.68267	-41.94409	-0.37666	0.77725	0.16632	0.57785	1.06052	0.99994	-0.01009	-0.00290	0.01012	0.99986	0.01357	0.00277	-0.01359	0.99990		25.62568	-162.13025	-1.75830	-0.46910	0.53677	-1.54346	0.15947	0.99959	0.02693	-0.00937	-0.02701	0.99960	-0.00819	0.00914	0.00844	0.99992	
