NO_OF_FRAMES	8779
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-04, 11:01:18	94894.60504423
DATA_INCLUDED	6D
BODY_NAMES	Ice 1	Ice 2
Frame	Time	Ice 1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	79.00641	-188.03534	0.07103	0.66960	-0.03445	6.97996	1.00736	0.99259	-0.12152	0.00060	0.12151	0.99252	0.01169	-0.00202	-0.01153	0.99993		-60.15887	-315.21581	0.22552	-0.07560	0.30929	-1.50437	0.31072	0.99964	0.02625	-0.00540	-0.02626	0.99965	-0.00132	0.00536	0.00146	0.99998	
2	0.01000	79.00740	-188.09778	0.05534	0.65058	-0.02674	6.98508	0.99312	0.99258	-0.12161	0.00047	0.12160	0.99251	0.01135	-0.00184	-0.01121	0.99994		-60.18806	-315.14732	0.20223	-0.06314	0.31775	-1.51594	0.29946	0.99963	0.02645	-0.00555	-0.02646	0.99965	-0.00110	0.00551	0.00125	0.99998	
3	0.01500	79.04159	-188.10235	0.06673	0.64263	-0.02885	6.99096	0.98250	0.99257	-0.12171	0.00050	0.12170	0.99250	0.01122	-0.00186	-0.01107	0.99994		-60.18369	-315.14934	0.20220	-0.06300	0.31779	-1.51678	0.30199	0.99963	0.02647	-0.00555	-0.02648	0.99965	-0.00110	0.00552	0.00125	0.99998	
4	0.02000	79.00369	-188.12206	0.07899	0.63217	-0.02903	6.98930	0.97903	0.99257	-0.12168	0.00051	0.12167	0.99251	0.01103	-0.00185	-0.01089	0.99994		-60.19183	-315.15071	0.19513	-0.06263	0.32066	-1.51635	0.30666	0.99963	0.02646	-0.00560	-0.02647	0.99965	-0.00109	0.00557	0.00124	0.99998	
5	0.02500	78.98893	-188.12023	0.07824	0.62704	-0.03257	6.99458	0.99157	0.99256	-0.12178	0.00057	0.12176	0.99250	0.01094	-0.00190	-0.01079	0.99994		-60.16784	-315.13687	0.20723	-0.06115	0.32047	-1.52085	0.31447	0.99963	0.02654	-0.00559	-0.02655	0.99965	-0.00107	0.00556	0.00122	0.99998	
6	0.03000	78.97187	-188.14670	0.10992	0.61827	-0.03209	6.99505	0.98617	0.99256	-0.12178	0.00056	0.12177	0.99250	0.01079	-0.00187	-0.01064	0.99994		-60.17320	-315.16586	0.20199	-0.06757	0.31816	-1.51888	0.30383	0.99963	0.02651	-0.00555	-0.02651	0.99965	-0.00118	0.00552	0.00133	0.99998	
7	0.03500	78.92748	-188.15289	0.09503	0.60971	-0.02909	6.99006	1.00423	0.99257	-0.12170	0.00051	0.12168	0.99251	0.01064	-0.00180	-0.01050	0.99994		-60.20572	-315.16515	0.19431	-0.06566	0.32044	-1.51727	0.30310	0.99963	0.02648	-0.00559	-0.02648	0.99965	-0.00115	0.00556	0.00129	0.99998	
8	0.04000	78.95473	-188.17966	0.09986	0.60025	-0.03210	6.98716	0.98669	0.99257	-0.12165	0.00056	0.12163	0.99252	0.01048	-0.00183	-0.01033	0.99994		-60.20183	-315.15140	0.19802	-0.06539	0.32263	-1.52015	0.30570	0.99963	0.02653	-0.00563	-0.02653	0.99965	-0.00114	0.00560	0.00129	0.99998	
9	0.04500	78.96680	-188.17701	0.10729	0.59312	-0.03588	6.99719	0.99280	0.99255	-0.12182	0.00063	0.12181	0.99250	0.01035	-0.00188	-0.01020	0.99995		-60.19587	-315.17021	0.18411	-0.06909	0.32218	-1.51545	0.31188	0.99963	0.02645	-0.00562	-0.02645	0.99965	-0.00121	0.00559	0.00135	0.99998	
10	0.05000	78.99528	-188.16508	0.11040	0.58996	-0.03829	6.99066	0.99564	0.99257	-0.12171	0.00067	0.12169	0.99251	0.01030	-0.00192	-0.01014	0.99995		-60.21140	-315.16982	0.19528	-0.06951	0.32490	-1.51976	0.30660	0.99963	0.02652	-0.00567	-0.02653	0.99965	-0.00121	0.00564	0.00136	0.99998	
11	0.05500	78.89541	-188.30755	0.22211	0.56995	-0.04289	6.98029	0.98269	0.99259	-0.12153	0.00075	0.12151	0.99254	0.00995	-0.00195	-0.00978	0.99995		-60.22803	-315.16947	0.19126	-0.07268	0.32698	-1.51873	0.29863	0.99963	0.02650	-0.00571	-0.02651	0.99965	-0.00127	0.00567	0.00142	0.99998	
12	0.06000	78.91845	-188.33347	0.23390	0.56158	-0.04783	6.98422	0.99088	0.99258	-0.12160	0.00083	0.12158	0.99253	0.00980	-0.00202	-0.00963	0.99995		-60.18771	-315.17937	0.18389	-0.07614	0.32388	-1.51808	0.31400	0.99963	0.02649	-0.00565	-0.02650	0.99965	-0.00133	0.00562	0.00148	0.99998	
