NO_OF_FRAMES	1166
NO_OF_CAMERAS	8
NO_OF_BODIES	2
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2013-07-03, 12:12:12	12749.93823053
DATA_INCLUDED	6D
BODY_NAMES	Ice 1	Ice 2
Frame	Time	Ice 1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	Ice 2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1	0.00500	60.49912	-65.21294	0.33342	0.66001	0.02893	0.74610	0.89024	0.99992	-0.01302	-0.00050	0.01303	0.99985	0.01152	0.00035	-0.01152	0.99993		-136.40582	-91.31167	-0.40377	-0.25290	0.34870	-0.37741	0.18641	0.99996	0.00659	-0.00609	-0.00661	0.99997	-0.00441	0.00606	0.00445	0.99997	
2	0.01000	60.51777	-65.22311	0.31184	0.65377	0.02699	0.74891	0.89249	0.99991	-0.01307	-0.00047	0.01308	0.99985	0.01141	0.00032	-0.01142	0.99993		-136.40390	-91.31183	-0.40769	-0.25912	0.34943	-0.37850	0.18351	0.99996	0.00661	-0.00610	-0.00663	0.99997	-0.00452	0.00607	0.00456	0.99997	
3	0.01500	60.51214	-65.21887	0.33108	0.64999	0.02765	0.75108	0.89360	0.99991	-0.01311	-0.00048	0.01311	0.99985	0.01134	0.00033	-0.01135	0.99994		-136.41890	-91.32631	-0.42364	-0.26770	0.35147	-0.37724	0.19000	0.99996	0.00658	-0.00613	-0.00661	0.99997	-0.00467	0.00610	0.00471	0.99997	
4	0.02000	60.51378	-65.22679	0.32146	0.64472	0.02660	0.74864	0.89013	0.99991	-0.01307	-0.00046	0.01307	0.99985	0.01125	0.00032	-0.01126	0.99994		-136.39580	-91.34038	-0.43984	-0.27719	0.34719	-0.37105	0.17922	0.99996	0.00648	-0.00606	-0.00651	0.99997	-0.00484	0.00603	0.00488	0.99997	
5	0.02500	60.51182	-65.23615	0.31639	0.63710	0.02917	0.74671	0.89312	0.99991	-0.01303	-0.00051	0.01304	0.99985	0.01112	0.00036	-0.01112	0.99994		-136.40122	-91.34165	-0.44376	-0.28366	0.34949	-0.37516	0.18050	0.99996	0.00655	-0.00610	-0.00658	0.99997	-0.00495	0.00607	0.00499	0.99997	
6	0.03000	60.52674	-65.24158	0.32811	0.63251	0.02802	0.74601	0.89106	0.99992	-0.01302	-0.00049	0.01302	0.99985	0.01104	0.00035	-0.01104	0.99994		-136.40338	-91.33093	-0.46007	-0.28945	0.35157	-0.37537	0.19539	0.99996	0.00655	-0.00614	-0.00658	0.99997	-0.00505	0.00610	0.00509	0.99997	
7	0.03500	60.49306	-65.25262	0.33640	0.62302	0.03141	0.74911	0.89541	0.99991	-0.01307	-0.00055	0.01308	0.99986	0.01087	0.00041	-0.01088	0.99994		-136.41041	-91.33915	-0.46805	-0.29779	0.34969	-0.37705	0.19032	0.99996	0.00658	-0.00610	-0.00661	0.99996	-0.00520	0.00607	0.00524	0.99997	
8	0.04000	60.50197	-65.25514	0.34306	0.61724	0.03504	0.74522	0.87743	0.99992	-0.01301	-0.00061	0.01301	0.99986	0.01077	0.00047	-0.01078	0.99994		-136.39732	-91.35805	-0.47573	-0.30626	0.34737	-0.37650	0.18694	0.99996	0.00657	-0.00606	-0.00660	0.99996	-0.00535	0.00603	0.00539	0.99997	
9	0.04500	60.50748	-65.27191	0.33229	0.60862	0.03439	0.74704	0.89015	0.99991	-0.01304	-0.00060	0.01304	0.99986	0.01062	0.00046	-0.01063	0.99994		-136.39082	-91.36786	-0.50004	-0.31680	0.34720	-0.37509	0.17945	0.99996	0.00655	-0.00606	-0.00658	0.99996	-0.00553	0.00602	0.00557	0.99997	
10	0.05000	60.52262	-65.26704	0.34058	0.60091	0.03114	0.74576	0.87909	0.99992	-0.01302	-0.00054	0.01302	0.99986	0.01049	0.00041	-0.01049	0.99994		-136.38911	-91.35878	-0.51650	-0.32209	0.34579	-0.37441	0.17712	0.99996	0.00653	-0.00604	-0.00657	0.99996	-0.00562	0.00600	0.00566	0.99997	
